date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
12:12:34	3010/3010	---M-Z	200	added ('OK')	text/css	date:Wed,%2014%20Jun%202023%2013:01:40%20GMT	https://duruthemes.com/demo/html/perukar/multipage-slideshow/css/plugins/YouTubePopUp.css	C:/Users/HP/Desktop/123/duruthemes.com/demo/html/perukar/multipage-slideshow/css/plugins/YouTubePopUp.css	(from https://duruthemes.com/demo/html/perukar/multipage-slideshow/css/plugins.css)
12:12:35	17594/17594	---M-Z	200	added ('OK')	text/css	date:Wed,%2014%20Jun%202023%2013:01:40%20GMT	https://duruthemes.com/demo/html/perukar/multipage-slideshow/css/plugins/select2.css	C:/Users/HP/Desktop/123/duruthemes.com/demo/html/perukar/multipage-slideshow/css/plugins/select2.css	(from https://duruthemes.com/demo/html/perukar/multipage-slideshow/css/plugins.css)
12:12:35	1758/1758	---M-Z	200	added ('OK')	text/css	date:Wed,%2014%20Jun%202023%2013:01:37%20GMT	https://duruthemes.com/demo/html/perukar/multipage-slideshow/css/plugins/datepicker.css	C:/Users/HP/Desktop/123/duruthemes.com/demo/html/perukar/multipage-slideshow/css/plugins/datepicker.css	(from https://duruthemes.com/demo/html/perukar/multipage-slideshow/css/plugins.css)
12:12:35	9411/9411	---M-Z	200	added ('OK')	text/css	date:Wed,%2014%20Jun%202023%2013:01:40%20GMT	https://duruthemes.com/demo/html/perukar/multipage-slideshow/css/plugins/vegas.slider.min.css	C:/Users/HP/Desktop/123/duruthemes.com/demo/html/perukar/multipage-slideshow/css/plugins/vegas.slider.min.css	(from https://duruthemes.com/demo/html/perukar/multipage-slideshow/css/plugins.css)
12:12:37	236103/236103	---M--	200	added ('OK')	image/jpeg	date:Wed,%2014%20Jun%202023%2013:01:52%20GMT	https://duruthemes.com/demo/html/perukar/multipage-slideshow/img/slider/11.jpg	C:/Users/HP/Desktop/123/duruthemes.com/demo/html/perukar/multipage-slideshow/img/slider/11.jpg	(from https://duruthemes.com/demo/html/perukar/multipage-slideshow/css/style.css)
12:12:37	251776/251776	---M--	200	added ('OK')	image/jpeg	date:Wed,%2014%20Jun%202023%2013:01:57%20GMT	https://duruthemes.com/demo/html/perukar/multipage-slideshow/img/slider/1.jpg	C:/Users/HP/Desktop/123/duruthemes.com/demo/html/perukar/multipage-slideshow/img/slider/1.jpg	(from https://duruthemes.com/demo/html/perukar/multipage-slideshow/about.html)
12:12:39	232922/232922	---M--	200	added ('OK')	image/jpeg	date:Wed,%2014%20Jun%202023%2013:01:57%20GMT	https://duruthemes.com/demo/html/perukar/multipage-slideshow/img/slider/3.jpg	C:/Users/HP/Desktop/123/duruthemes.com/demo/html/perukar/multipage-slideshow/img/slider/3.jpg	(from https://duruthemes.com/demo/html/perukar/multipage-slideshow/portfolio.html)
12:12:39	261588/261588	---M--	200	added ('OK')	image/jpeg	date:Wed,%2014%20Jun%202023%2013:01:55%20GMT	https://duruthemes.com/demo/html/perukar/multipage-slideshow/img/slider/18.jpg	C:/Users/HP/Desktop/123/duruthemes.com/demo/html/perukar/multipage-slideshow/img/slider/18.jpg	(from https://duruthemes.com/demo/html/perukar/multipage-slideshow/pricing.html)
12:12:39	206333/206333	---M--	200	added ('OK')	image/jpeg	date:Wed,%2014%20Jun%202023%2013:01:50%20GMT	https://duruthemes.com/demo/html/perukar/multipage-slideshow/img/slider/14.jpg	C:/Users/HP/Desktop/123/duruthemes.com/demo/html/perukar/multipage-slideshow/img/slider/14.jpg	(from https://duruthemes.com/demo/html/perukar/multipage-slideshow/portfolio.html)
12:12:40	258304/258304	---M--	200	added ('OK')	image/jpeg	date:Wed,%2014%20Jun%202023%2013:01:51%20GMT	https://duruthemes.com/demo/html/perukar/multipage-slideshow/img/slider/13.jpg	C:/Users/HP/Desktop/123/duruthemes.com/demo/html/perukar/multipage-slideshow/img/slider/13.jpg	(from https://duruthemes.com/demo/html/perukar/multipage-slideshow/portfolio.html)
12:12:41	195931/195931	---M--	200	added ('OK')	image/jpeg	date:Wed,%2014%20Jun%202023%2013:01:51%20GMT	https://duruthemes.com/demo/html/perukar/multipage-slideshow/img/slider/12.jpg	C:/Users/HP/Desktop/123/duruthemes.com/demo/html/perukar/multipage-slideshow/img/slider/12.jpg	(from https://duruthemes.com/demo/html/perukar/multipage-slideshow/team.html)
12:12:41	261450/261450	---M--	200	added ('OK')	image/jpeg	date:Wed,%2014%20Jun%202023%2013:01:52%20GMT	https://duruthemes.com/demo/html/perukar/multipage-slideshow/img/slider/10.jpg	C:/Users/HP/Desktop/123/duruthemes.com/demo/html/perukar/multipage-slideshow/img/slider/10.jpg	(from https://duruthemes.com/demo/html/perukar/multipage-slideshow/portfolio.html)
12:12:41	84733/84733	---M--	200	added ('OK')	image/jpeg	date:Wed,%2014%20Jun%202023%2013:01:57%20GMT	https://duruthemes.com/demo/html/perukar/multipage-slideshow/img/news/post1.jpg	C:/Users/HP/Desktop/123/duruthemes.com/demo/html/perukar/multipage-slideshow/img/news/post1.jpg	(from https://duruthemes.com/demo/html/perukar/multipage-slideshow/post.html)
12:12:42	221058/221058	---M--	200	added ('OK')	image/jpeg	date:Wed,%2014%20Jun%202023%2013:01:57%20GMT	https://duruthemes.com/demo/html/perukar/multipage-slideshow/img/slider/2.jpg	C:/Users/HP/Desktop/123/duruthemes.com/demo/html/perukar/multipage-slideshow/img/slider/2.jpg	(from https://duruthemes.com/demo/html/perukar/multipage-slideshow/services-page.html)
12:12:42	111969/111969	---M--	200	added ('OK')	image/jpeg	date:Wed,%2014%20Jun%202023%2013:01:57%20GMT	https://duruthemes.com/demo/html/perukar/multipage-slideshow/img/news/post2.jpg	C:/Users/HP/Desktop/123/duruthemes.com/demo/html/perukar/multipage-slideshow/img/news/post2.jpg	(from https://duruthemes.com/demo/html/perukar/multipage-slideshow/post.html)
12:12:42	62905/62905	---M--	200	added ('OK')	image/jpeg	date:Wed,%2014%20Jun%202023%2013:01:59%20GMT	https://duruthemes.com/demo/html/perukar/multipage-slideshow/img/team/5.jpg	C:/Users/HP/Desktop/123/duruthemes.com/demo/html/perukar/multipage-slideshow/img/team/5.jpg	(from https://duruthemes.com/demo/html/perukar/multipage-slideshow/post.html)
12:12:42	1111388/1111388	---M--	200	added ('OK')	image/jpeg	date:Wed,%2014%20Jun%202023%2013:01:59%20GMT	https://duruthemes.com/demo/html/perukar/multipage-slideshow/img/team/team-detail.jpg	C:/Users/HP/Desktop/123/duruthemes.com/demo/html/perukar/multipage-slideshow/img/team/team-detail.jpg	(from https://duruthemes.com/demo/html/perukar/multipage-slideshow/team-details.html)
12:12:42	1238/1238	---M--	404	error ('Not%20Found')	text/html	date:Thu,%2022%20Aug%202024%2017:12:42%20GMT	https://duruthemes.com/demo/html/perukar/multipage-slideshow/css/plugins/owl.video.play.png	C:/Users/HP/Desktop/123/duruthemes.com/demo/html/perukar/multipage-slideshow/css/plugins/owl.video.play.png	(from https://duruthemes.com/demo/html/perukar/multipage-slideshow/css/plugins/owl.carousel.min.css)
12:12:43	78748/78748	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Wed,%2014%20Jun%202023%2012:59:34%20GMT	https://duruthemes.com/demo/html/perukar/multipage-slideshow/fonts/themify.eot	C:/Users/HP/Desktop/123/duruthemes.com/demo/html/perukar/multipage-slideshow/fonts/themify.eot	(from https://duruthemes.com/demo/html/perukar/multipage-slideshow/css/plugins/themify-icons.css)
12:12:44	78748/78748	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Wed,%2014%20Jun%202023%2012:59:34%20GMT	https://duruthemes.com/demo/html/perukar/multipage-slideshow/fonts/themify.eot?	C:/Users/HP/Desktop/123/duruthemes.com/demo/html/perukar/multipage-slideshow/fonts/themifyd41d.eot	(from https://duruthemes.com/demo/html/perukar/multipage-slideshow/css/plugins/themify-icons.css)
12:12:44	56108/56108	---M--	200	added ('OK')	font/woff	date:Wed,%2014%20Jun%202023%2012:59:38%20GMT	https://duruthemes.com/demo/html/perukar/multipage-slideshow/fonts/themify.woff	C:/Users/HP/Desktop/123/duruthemes.com/demo/html/perukar/multipage-slideshow/fonts/themify.woff	(from https://duruthemes.com/demo/html/perukar/multipage-slideshow/css/plugins/themify-icons.css)
12:12:44	78584/78584	---M--	200	added ('OK')	font/ttf	date:Wed,%2014%20Jun%202023%2012:59:33%20GMT	https://duruthemes.com/demo/html/perukar/multipage-slideshow/fonts/themify.ttf	C:/Users/HP/Desktop/123/duruthemes.com/demo/html/perukar/multipage-slideshow/fonts/themify.ttf	(from https://duruthemes.com/demo/html/perukar/multipage-slideshow/css/plugins/themify-icons.css)
12:12:44	234269/234269	---M-Z	200	added ('OK')	image/svg+xml	date:Wed,%2014%20Jun%202023%2012:59:35%20GMT	https://duruthemes.com/demo/html/perukar/multipage-slideshow/fonts/themify.svg	C:/Users/HP/Desktop/123/duruthemes.com/demo/html/perukar/multipage-slideshow/fonts/themify.svg	(from https://duruthemes.com/demo/html/perukar/multipage-slideshow/css/plugins/themify-icons.css)
12:12:47	488944/488944	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Wed,%2014%20Jun%202023%2012:59:34%20GMT	https://duruthemes.com/demo/html/perukar/multipage-slideshow/fonts/icomoon.eot?fu2n4	C:/Users/HP/Desktop/123/duruthemes.com/demo/html/perukar/multipage-slideshow/fonts/icomoon0c8b.eot	(from https://duruthemes.com/demo/html/perukar/multipage-slideshow/css/plugins/barber-icons.css)
12:12:47	488780/488780	---M--	200	added ('OK')	font/ttf	date:Wed,%2014%20Jun%202023%2012:59:32%20GMT	https://duruthemes.com/demo/html/perukar/multipage-slideshow/fonts/icomoon.ttf?fu2n4	C:/Users/HP/Desktop/123/duruthemes.com/demo/html/perukar/multipage-slideshow/fonts/icomoon0c8b.ttf	(from https://duruthemes.com/demo/html/perukar/multipage-slideshow/css/plugins/barber-icons.css)
12:12:48	488856/488856	---M--	200	added ('OK')	font/woff	date:Wed,%2014%20Jun%202023%2012:59:33%20GMT	https://duruthemes.com/demo/html/perukar/multipage-slideshow/fonts/icomoon.woff?fu2n4	C:/Users/HP/Desktop/123/duruthemes.com/demo/html/perukar/multipage-slideshow/fonts/icomoon0c8b.woff	(from https://duruthemes.com/demo/html/perukar/multipage-slideshow/css/plugins/barber-icons.css)
12:12:48	1779/1779	---M--	200	added ('OK')	image/png	date:Wed,%2014%20Jun%202023%2013:01:40%20GMT	https://duruthemes.com/demo/html/perukar/multipage-slideshow/css/plugins/close.png	C:/Users/HP/Desktop/123/duruthemes.com/demo/html/perukar/multipage-slideshow/css/plugins/close.png	(from https://duruthemes.com/demo/html/perukar/multipage-slideshow/css/plugins/YouTubePopUp.css)
12:12:50	1998333/1998333	---MCZ	200	added ('OK')	image/svg+xml	date:Wed,%2014%20Jun%202023%2012:59:38%20GMT	https://duruthemes.com/demo/html/perukar/multipage-slideshow/fonts/icomoon.svg?fu2n4	C:/Users/HP/Desktop/123/duruthemes.com/demo/html/perukar/multipage-slideshow/fonts/icomoon0c8b.svg	(from https://duruthemes.com/demo/html/perukar/multipage-slideshow/css/plugins/barber-icons.css)
